DFA_channel1,Fisher_Information_channel1,HFD_channel1,PFD_channel1,SVD_Entropy_channel1,variance_channel1,std_deviation_channel1,mean_channel1,fft_variance_channel1,fft_std_deviation_channel1,fft2_variance_channel1,zero_crossing_rate_channel1,complexity_channel1,DFA_channel2,Fisher_Information_channel2,HFD_channel2,PFD_channel2,SVD_Entropy_channel2,variance_channel2,std_deviation_channel2,mean_channel2,fft_variance_channel2,fft_std_deviation_channel2,fft2_variance_channel2,zero_crossing_rate_channel2,complexity_channel2
0.1696857074934913,0.3346354166666667,0.1696857074934913,-0.0,0.0,0.020403085583413964,0.14283936986494292,0.5714319700544996,444.2603112011481,21.07748351205969,444.2603112011481,2,0.19503166870706112,0.12304462082955447,0.3346354166666667,0.12304462082955447,-0.0,0.0,0.02082633167292616,0.14431331079608062,0.44181192553982374,276.5638325652592,16.630208434209692,276.5638325652592,2,0.15580449920612155
0.13160716491840907,0.3346354166666667,0.13160716491840907,-0.0,0.0,0.014440390258744915,0.12016817489978332,0.46480184500927935,295.11123270325237,17.178801841317465,295.11123270325237,2,0.15065267911064723,0.07457806045188937,0.3346354166666667,0.07457806045188937,-0.0,0.0,0.01930406483173874,0.13893906877382883,0.5647555820896459,433.0585629637254,20.810059177323964,433.0585629637254,2,0.0993441376611205
0.1305570048943891,0.3346354166666667,0.1305570048943891,-0.0,0.0,0.014926573378028619,0.12217435646660317,0.565144925385903,428.13042287355137,20.691312739252467,428.13042287355137,2,0.1513037676340474,0.09554939575514661,0.3346354166666667,0.09554939575514661,-0.0,0.0,0.017558375832590695,0.13250802176695076,0.580519842677655,454.0575865261572,21.308627044607007,454.0575865261572,2,0.12785428630558843
0.11455861845532889,0.3346354166666667,0.11455861845532889,-0.0,0.0,0.012820790289403883,0.113228928677277,0.4741546361910964,304.2506798997501,17.442783031951926,304.2506798997501,2,0.13393337807957723,0.08269576273120634,0.3346354166666667,0.08269576273120634,-0.0,0.0,0.01385148479988255,0.1176923311005545,0.4543401125023256,282.00669660730307,16.793055011143835,282.00669660730307,2,0.10659169064388459
0.09937802414455985,0.3346354166666667,0.09937802414455985,-0.0,0.0,0.008915436956680681,0.09442159158095505,0.6104429622406508,488.46341532877983,22.10120845856126,488.46341532877983,2,0.1149474364415177,0.09318116350366075,0.3346354166666667,0.09318116350366075,-0.0,0.0,0.01996211200898784,0.1412873384595656,0.499620188606752,345.0212223038028,18.57474689743585,345.0212223038028,2,0.12192986715263257
0.2119398625470962,0.3346354166666667,0.2119398625470962,-0.0,0.0,0.030020596191504444,0.17326452663919537,0.46407670548301094,314.1607776894334,17.724581171058272,314.1607776894334,2,0.2424792201071879,0.10748838974729442,0.3346354166666667,0.10748838974729442,-0.0,0.0,0.015429820303406968,0.12421682777871511,0.5740729036825729,441.5547139130422,21.01320332345933,441.5547139130422,2,0.14013427564389785
0.18586746441166874,0.3346354166666667,0.18586746441166874,-0.0,0.0,0.02382696712894414,0.15435986242849578,0.46274430258885446,304.7485144947895,17.457047702712778,304.7485144947895,2,0.21389613826944193,0.14521639965207161,0.3346354166666667,0.14521639965207161,-0.0,0.0,0.024148761880837578,0.15539871904503452,0.534820635982479,397.1299558501142,19.928119726911373,397.1299558501142,2,0.18522176968663662
0.09228873475250224,0.3346354166666667,0.09228873475250224,-0.0,0.0,0.009420757857589493,0.09706058859078433,0.6021209944789275,476.09146278141526,21.81952022344706,476.09146278141526,2,0.10780477288197936,0.06584874432633435,0.3346354166666667,0.06584874432633435,-0.0,0.0,0.008637788551318136,0.09293970384780735,0.4228548635963435,239.9121337554798,15.489097254374762,239.9121337554798,2,0.08290488961791741
0.15919210275091586,0.3346354166666667,0.15919210275091586,-0.0,0.0,0.021964289529335417,0.14820354087988388,0.526463579580233,383.1399905390177,19.57396205521554,383.1399905390177,2,0.18289381310275357,0.11150132707673051,0.3346354166666667,0.11150132707673051,-0.0,0.0,0.01689027556748488,0.12996259295460705,0.5693178901759468,436.48733588784006,20.89227933682297,436.48733588784006,2,0.13598955928692333
0.13170844137370058,0.3346354166666667,0.13170844137370058,-0.0,0.0,0.01413664115858488,0.11889760787578899,0.4819878575459766,315.57192967645517,17.76434433567575,315.57192967645517,2,0.1515395057463519,0.09896836585614166,0.3346354166666667,0.09896836585614166,-0.0,0.0,0.021874016152221117,0.14789866852754666,0.39818268451448396,230.72310332814976,15.189572190425567,230.72310332814976,2,0.1280430982035955
0.11159408054259175,0.3346354166666667,0.11159408054259175,-0.0,0.0,0.011227044484430087,0.10595774858135712,0.4653485469357869,291.68310709443006,17.078732596256376,291.68310709443006,2,0.12935691384338427,0.07325920910805547,0.3346354166666667,0.07325920910805547,-0.0,0.0,0.010702198292568244,0.1034514296303741,0.6933415850941637,629.0487586726949,25.080844456929572,629.0487586726949,2,0.09103962464211494
0.23096068249237986,0.3346354166666667,0.23096068249237986,-0.0,0.0,0.03439088253331754,0.18544778923815064,0.4947077249867722,357.54660986494196,18.90890292600134,357.54660986494196,2,0.26338931327580706,0.1547360509503851,0.3346354166666667,0.1547360509503851,-0.0,0.0,0.024443074372880364,0.15634281042913475,0.5259828149515805,385.2423101405805,19.627590533241225,385.2423101405805,2,0.1906397662077366
